code,description,type
420302007,Reticulosarcoma associated with acquired immunodeficiency syndrome (disorder),SNOMED-CT
724649000,Langerhans cell sarcoma (disorder),SNOMED-CT
763477007,Primary lymphoma of conjunctiva (disorder),SNOMED-CT
427642009,T-cell acute lymphoblastic leukemia in remission (disorder),SNOMED-CT
285430002,Light chain monoclonal gammopathy of uncertain significance (disorder),SNOMED-CT
93543003,Hodgkin's paragranuloma of lymph nodes of inguinal region AND/OR lower limb (disorder),SNOMED-CT
95194004,Nodular lymphoma of extranodal AND/OR solid organ site (disorder),SNOMED-CT
404109006,Follicular mucinosis type mycosis fungoides (disorder),SNOMED-CT
404127009,CD-30 positive T-immunoblastic cutaneous lymphoma (disorder),SNOMED-CT
450943001,"Post transplant lymphoproliferative disorder, no International Classification of Diseases for Oncology subtype (morphologic abnormality)",SNOMED-CT
128830003,Therapy-related acute myeloid leukemia and myelodysplastic syndrome (morphologic abnormality),SNOMED-CT
448738008,Non-Hodgkin's lymphoma of soft tissue (disorder),SNOMED-CT
441559006,Mantle cell lymphoma of spleen (disorder),SNOMED-CT
128808004,Precursor T-cell lymphoblastic lymphoma (morphologic abnormality),SNOMED-CT
413842007,Chronic myeloid leukemia in lymphoid blast crisis (disorder),SNOMED-CT
404134006,Anaplastic large T-cell systemic malignant lymphoma (disorder),SNOMED-CT
448672006,Follicular non-Hodgkin's lymphoma of lung (disorder),SNOMED-CT
93506000,"Hodgkin's disease, mixed cellularity of lymph nodes of head, face AND/OR neck (disorder)",SNOMED-CT
93187000,Malignant histiocytosis of lymph nodes of inguinal region AND/OR lower limb (disorder),SNOMED-CT
448319002,Diffuse non-Hodgkin's lymphoma of nasopharynx (disorder),SNOMED-CT
725391003,Acute myeloid leukemia with t(8;16)(p11;p13) translocation (morphologic abnormality),SNOMED-CT
128823009,Precursor B-cell lymphoblastic leukemia (morphologic abnormality),SNOMED-CT
404118008,Syringotropic mycosis fungoides (disorder),SNOMED-CT
714251006,Philadelphia chromosome-negative precursor B-cell acute lymphoblastic leukemia (disorder),SNOMED-CT
449221001,Diffuse non-Hodgkin's lymphoma of central nervous system (disorder),SNOMED-CT
397344008,"Therapy-related acute myeloid leukemia and myelodysplastic syndrome, topoisomerase type II inhibitor-related type (morphologic abnormality)",SNOMED-CT
448468003,Diffuse non-Hodgkin's lymphoma of oral cavity (disorder),SNOMED-CT
404147001,Follicular center B-cell lymphoma (nodal/systemic with skin involvement) (disorder),SNOMED-CT
449059000,Follicular non-Hodgkin's lymphoma of uterine cervix (disorder),SNOMED-CT
449222008,Follicular non-Hodgkin's lymphoma of stomach (disorder),SNOMED-CT
404135007,Angiocentric natural killer/T-cell malignant lymphoma involving skin (disorder),SNOMED-CT
421246008,Precursor T-cell lymphoblastic lymphoma (disorder),SNOMED-CT
763309005,Acute myeloid leukemia with nucleophosmin 1 somatic mutation (disorder),SNOMED-CT
450928003,Acute myeloid leukemia with t(6;9)(p23;q34); DEK-NUP214 (morphologic abnormality),SNOMED-CT
430338009,Smoldering chronic lymphocytic leukemia (disorder),SNOMED-CT
103688009,Acute myeloid leukemia with abnormal marrow eosinophils and inv(16)(p13q22) or t(16;16)(p13;q22) (morphologic abnormality),SNOMED-CT
735332000,Primary cutaneous diffuse large cell B-cell lymphoma of lower extremity (disorder),SNOMED-CT
427141003,Malignant lymphoma in remission (disorder),SNOMED-CT
722795004,Meningeal leukemia (disorder),SNOMED-CT
404119000,Pagetoid reticulosis (disorder),SNOMED-CT
450949002,"B lymphoblastic leukemia lymphoma, no International Classification of Diseases for Oncology subtype (morphologic abnormality)",SNOMED-CT
404106004,Lymphomatoid papulosis with Hodgkin's disease (disorder),SNOMED-CT
74053007,Lymphoma stage IIIs (finding),SNOMED-CT
404153001,Leukemic infiltration of skin in chronic myeloid leukemia (disorder),SNOMED-CT
285426000,Immunoglobulin M monoclonal gammopathy of uncertain significance (disorder),SNOMED-CT
449418000,Follicular non-Hodgkin's lymphoma of testis (disorder),SNOMED-CT
734044003,Anaplastic lymphoma kinase positive anaplastic large cell lymphoma (morphologic abnormality),SNOMED-CT
449173006,Diffuse non-Hodgkin's lymphoma of tonsil (disorder),SNOMED-CT
413389003,Accelerated phase chronic myeloid leukemia (disorder),SNOMED-CT
413442004,Acute monocytic/monoblastic leukemia (disorder),SNOMED-CT
93142004,Leukemia in remission (disorder),SNOMED-CT
450953000,B lymphoblastic leukemia lymphoma with hyperdiploidy (morphologic abnormality),SNOMED-CT
110459008,"Malignant lymphoma, metastatic (morphologic abnormality)",SNOMED-CT
763796007,Megakaryoblastic acute myeloid leukemia with t(1;22)(p13;q13) (disorder),SNOMED-CT
397357000,"Systemic mastocytosis with associated clonal, hematologic non-mast-cell lineage disease (morphologic abnormality)",SNOMED-CT
91856007,Acute lymphoid leukemia in remission (disorder),SNOMED-CT
128802003,Splenic marginal zone B-cell lymphoma (morphologic abnormality),SNOMED-CT
425688002,Philadelphia chromosome-positive acute lymphoblastic leukemia (disorder),SNOMED-CT
725437002,Chronic lymphocytic leukemia genetic mutation variant (disorder),SNOMED-CT
449219006,Follicular non-Hodgkin's lymphoma of nasopharynx (disorder),SNOMED-CT
60620005,Epsilon heavy chain disease (disorder),SNOMED-CT
128822004,"Precursor cell lymphoblastic leukemia, no ICD-O subtype (morphologic abnormality)",SNOMED-CT
725390002,Acute myeloid leukemia with t(8;16)(p11;p13) translocation (disorder),SNOMED-CT
724644005,Myeloid leukemia co-occurrent with Down syndrome (disorder),SNOMED-CT
702785000,Large cell anaplastic lymphoma T cell and Null cell type (disorder),SNOMED-CT
92508006,Burkitt's tumor of intra-abdominal lymph nodes (disorder),SNOMED-CT
764940002,Inherited acute myeloid leukemia (disorder),SNOMED-CT
450910000,Anaplastic lymphoma kinase positive large B-cell lymphoma (morphologic abnormality),SNOMED-CT
93507009,"Hodgkin's disease, mixed cellularity of lymph nodes of inguinal region AND/OR lower limb (disorder)",SNOMED-CT
404108003,Poikilodermatous mycosis fungoides (disorder),SNOMED-CT
404149003,"Lymphoplasmacytic B-cell lymphoma, nodal/systemic with skin involvement (disorder)",SNOMED-CT
404128004,CD-30 negative cutaneous T-cell lymphoma (disorder),SNOMED-CT
415286005,Refractory cytopenia with multilineage dysplasia and ringed sideroblasts (disorder),SNOMED-CT
277597005,Myelodysplastic syndrome with isolated del(5q) (disorder),SNOMED-CT
762691001,Classical Hodgkin lymphoma (morphologic abnormality),SNOMED-CT
413841000,Chronic myeloid leukemia - category (morphologic abnormality),SNOMED-CT
46744002,"Follicular lymphoma, grade 1 (morphologic abnormality)",SNOMED-CT
398623004,Refractory anemia with excess blasts (disorder),SNOMED-CT
95261008,Sézary's disease of lymph nodes of inguinal region AND/OR lower limb (disorder),SNOMED-CT
721303001,Refractory neutropenia (disorder),SNOMED-CT
450911001,Large B-cell lymphoma arising in human herpesvirus type 8 associated multicentric Castleman disease (morphologic abnormality),SNOMED-CT
397469009,"Follicular lymphoma, diffuse follicle center cell sub-type, grade 2 (morphologic abnormality)",SNOMED-CT
448372003,Non-Hodgkin's lymphoma of lung (disorder),SNOMED-CT
724648008,Plasmablastic lymphoma (disorder),SNOMED-CT
404116007,Mycosis fungoides with systemic infiltration (disorder),SNOMED-CT
404140004,Primary cutaneous marginal zone B-cell lymphoma (disorder),SNOMED-CT
418265009,Primary cutaneous B-cell lymphoma - category (morphologic abnormality),SNOMED-CT
721308005,Acute leukemia of ambiguous lineage (disorder),SNOMED-CT
93505001,"Hodgkin's disease, mixed cellularity of lymph nodes of axilla AND/OR upper limb (disorder)",SNOMED-CT
84633001,Lymphoma stage IIIse (finding),SNOMED-CT
426642002,"Erythroleukemia, FAB M6 in remission (disorder)",SNOMED-CT
404117003,Spongiotic mycosis fungoides (disorder),SNOMED-CT
721314003,Fibroblastic reticular cell neoplasm (disorder),SNOMED-CT
449063007,Follicular non-Hodgkin's lymphoma of oral cavity (disorder),SNOMED-CT
448213004,Diffuse non-Hodgkin's lymphoma of prostate (disorder),SNOMED-CT
93203007,Malignant mast cell tumor of lymph nodes of axilla AND/OR upper limb (disorder),SNOMED-CT
93537000,Hodgkin's granuloma of extranodal AND/OR solid organ site (disorder),SNOMED-CT
95260009,"Sézary's disease of lymph nodes of head, face AND/OR neck (disorder)",SNOMED-CT
397352006,"Primary cutaneous anaplastic large T-cell lymphoma, CD30-positive (morphologic abnormality)",SNOMED-CT
94071006,Primary malignant neoplasm of spleen (disorder),SNOMED-CT
92515003,Burkitt's tumor of spleen (disorder),SNOMED-CT
93528000,Hodgkin's disease of extranodal AND/OR solid organ site (disorder),SNOMED-CT
415701004,T-cell AND/OR NK-cell neoplasm (morphologic abnormality),SNOMED-CT
397340004,Acute myeloid leukemia with recurrent genetic abnormality (morphologic abnormality),SNOMED-CT
448465000,Diffuse non-Hodgkin's lymphoma of testis (disorder),SNOMED-CT
109996008,"Myelodysplastic syndrome: Refractory anemia, without ringed sideroblasts, without excess blasts (disorder)",SNOMED-CT
103689001,"Acute myeloid leukemia, minimal differentiation (morphologic abnormality)",SNOMED-CT
450955007,B lymphoblastic leukemia lymphoma with t(5;14)(q31;q32); IL3-IGH (morphologic abnormality),SNOMED-CT
448555009,Lymphoma of body of stomach (disorder),SNOMED-CT
128834007,Chronic neutrophilic leukemia (morphologic abnormality),SNOMED-CT
449292003,Non-Hodgkin's lymphoma of tonsil (disorder),SNOMED-CT
713516007,Primary effusion lymphoma (disorder),SNOMED-CT
239297008,Lymphomatoid granulomatosis of the lung (disorder),SNOMED-CT
440422002,Asymptomatic multiple myeloma (disorder),SNOMED-CT
404157000,Specific skin infiltration in Hodgkin's disease (disorder),SNOMED-CT
449176003,Diffuse non-Hodgkin's lymphoma of intestine (disorder),SNOMED-CT
419018000,Primary cutaneous large T-cell lymphoma - category (morphologic abnormality),SNOMED-CT
703818007,Acute monoblastic and monocytic leukemia (morphologic abnormality),SNOMED-CT
765328000,Classic mycosis fungoides (disorder),SNOMED-CT
397358005,Aggressive systemic mastocytosis (morphologic abnormality),SNOMED-CT
450913003,Mixed phenotype acute leukemia (morphologic abnormality),SNOMED-CT
93204001,"Malignant mast cell tumor of lymph nodes of head, face AND/OR neck (disorder)",SNOMED-CT
116821000119104,Non-Hodgkin lymphoma of central nervous system metastatic to lymph node of upper limb (disorder),SNOMED-CT
109967007,"Diffuse non-Hodgkin's lymphoma, small cleaved cell (disorder)",SNOMED-CT
119248009,Hyperalbuminemia (disorder),SNOMED-CT
426955004,Philadelphia chromosome-positive acute lymphoblastic leukemia (morphologic abnormality),SNOMED-CT
255102004,Angioendotheliomatosis (disorder),SNOMED-CT
103691009,Acute myeloid leukemia with maturation (morphologic abnormality),SNOMED-CT
93199007,Malignant lymphoma of extranodal AND/OR solid organ site (disorder),SNOMED-CT
116811000119106,Non-Hodgkin lymphoma of central nervous system metastatic to lymph node of lower limb (disorder),SNOMED-CT
415287001,Relapsing chronic myeloid leukemia (disorder),SNOMED-CT
763719001,Hydroa vacciniforme-like lymphoma (disorder),SNOMED-CT
448220006,Non-Hodgkin's lymphoma of bone (disorder),SNOMED-CT
61493004,Mu heavy chain disease (disorder),SNOMED-CT
733081008,Reactive plasmacytic hyperplasia (morphologic abnormality),SNOMED-CT
413990004,Diffuse large B-cell lymphoma - category (morphologic abnormality),SNOMED-CT
93489007,"Hodgkin's disease, lymphocytic depletion of lymph nodes of inguinal region AND/OR lower limb (disorder)",SNOMED-CT
733917002,Pediatric follicular lymphoma (morphologic abnormality),SNOMED-CT
128817004,Immunoglobulin deposition disease (morphologic abnormality),SNOMED-CT
307649006,Microglioma (disorder),SNOMED-CT
404141000,Primary cutaneous immunocytoma (disorder),SNOMED-CT
128801005,Mediastinal large B-cell lymphoma (morphologic abnormality),SNOMED-CT
128935007,Lymphoid leukemia - category (morphologic abnormality),SNOMED-CT
94690004,"Mixed cell type lymphosarcoma of lymph nodes of head, face, and neck (disorder)",SNOMED-CT
447658000,Lymphoma of fundus of stomach (disorder),SNOMED-CT
92510008,Burkitt's tumor of intrathoracic lymph nodes (disorder),SNOMED-CT
92817004,Chronic myeloid leukemia in remission (disorder),SNOMED-CT
447806008,Lymphoma of cardia of stomach (disorder),SNOMED-CT
94148006,Megakaryocytic leukemia in remission (disorder),SNOMED-CT
128828000,"Acute myeloid leukemia, t(8;21) (q22;q22) (morphologic abnormality)",SNOMED-CT
397343002,"Therapy-related acute myeloid leukemia and myelodysplastic syndrome, alkylating agent-related type (morphologic abnormality)",SNOMED-CT
420519005,Malignant lymphoma of the eye region (disorder),SNOMED-CT
703387000,Acute myeloid leukemia with normal karyotype (disorder),SNOMED-CT
93488004,"Hodgkin's disease, lymphocytic depletion of lymph nodes of head, face AND/OR neck (disorder)",SNOMED-CT
448354009,Non-Hodgkin's lymphoma of intestine (disorder),SNOMED-CT
92514004,Burkitt's tumor of lymph nodes of multiple sites (disorder),SNOMED-CT
448371005,Non-Hodgkin's lymphoma of nasopharynx (disorder),SNOMED-CT
397349003,Nodal marginal zone B-cell lymphoma (morphologic abnormality),SNOMED-CT
75339006,Lymphoma stage III 2 (finding),SNOMED-CT
1091891000000106,B-cell Hodgkin's lymphoma (disorder),SNOMED-CT
419392005,Primary cutaneous lymphoma (morphologic abnormality),SNOMED-CT
93152000,Leukemic reticuloendotheliosis of extranodal AND/OR solid organ site (disorder),SNOMED-CT
12311000132101,Refractory acute lymphoid leukemia (disorder),SNOMED-CT
698646006,Acute monoblastic leukemia in remission (disorder),SNOMED-CT
92512000,"Burkitt's tumor of lymph nodes of head, face AND/OR neck (disorder)",SNOMED-CT
450952005,B lymphoblastic leukemia lymphoma with t(12;21)(p13;q22); TEL-AML1 (ETV6-RUNX1) (morphologic abnormality),SNOMED-CT
414785000,Multiple solitary plasmacytomas (disorder),SNOMED-CT
128921005,"Plasmacytoma, extramedullary (not occurring in bone) (morphologic abnormality)",SNOMED-CT
128825002,"Chronic myelogenous leukemia, BCR/ABL positive (morphologic abnormality)",SNOMED-CT
188529007,Hodgkin's paragranuloma of intrapelvic lymph nodes (disorder),SNOMED-CT
715664005,Interdigitating dendritic cell sarcoma (disorder),SNOMED-CT
93200005,Malignant mast cell tumor of intra-abdominal lymph nodes (disorder),SNOMED-CT
721305008,Acute myeloid leukemia due to recurrent genetic abnormality (disorder),SNOMED-CT
404169008,Malignant histiocytosis involving skin (disorder),SNOMED-CT
94715001,Mycosis fungoides of extranodal AND/OR solid organ site (disorder),SNOMED-CT
397348006,Precursor T cell lymphoblastic leukemia/lymphoblastic lymphoma (morphologic abnormality),SNOMED-CT
448607004,Diffuse non-Hodgkin's lymphoma of uterine cervix (disorder),SNOMED-CT
705061009,Childhood myelodysplastic syndrome (disorder),SNOMED-CT
718200007,Primary pulmonary lymphoma (disorder),SNOMED-CT
448865007,Follicular non-Hodgkin's lymphoma of skin (disorder),SNOMED-CT
418628003,Follicular mycosis fungoides (morphologic abnormality),SNOMED-CT
404123008,Leukemic infiltration of skin (T-cell prolymphocytic leukemia) (disorder),SNOMED-CT
716789004,Epstein-Barr virus positive diffuse large B-cell lymphoma of elderly (morphologic abnormality),SNOMED-CT
133751000119102,Lymphoma of colon (disorder),SNOMED-CT
404107008,Patch/plaque stage mycosis fungoides (disorder),SNOMED-CT
109972003,"Follicular non-Hodgkin's lymphoma, large cell (disorder)",SNOMED-CT
426071002,Hodgkin's disease in remission (disorder),SNOMED-CT
766045006,Acute myeloid leukemia and myelodysplastic syndrome related to alkylating agent (disorder),SNOMED-CT
404142007,Primary cutaneous plasmacytoma (disorder),SNOMED-CT
733627006,Primary cutaneous gamma-delta-positive T-cell lymphoma (disorder),SNOMED-CT
188524002,Hodgkin's paragranuloma of intrathoracic lymph nodes (disorder),SNOMED-CT
421283008,Primary lymphoma of brain associated with acquired immunodeficiency syndrome (disorder),SNOMED-CT
404112009,Granulomatous mycosis fungoides (disorder),SNOMED-CT
448561007,Follicular non-Hodgkin's lymphoma of extranodal site (disorder),SNOMED-CT
128818009,Acute biphenotypic leukemia (morphologic abnormality),SNOMED-CT
815121000000102,Follicular lymphoma grade 3a (morphologic abnormality),SNOMED-CT
420063007,Sporadic Burkitt's lymphoma (morphologic abnormality),SNOMED-CT
448995000,Follicular non-Hodgkin's lymphoma of central nervous system (disorder),SNOMED-CT
12351000132102,"B-cell lymphoma, unclassifiable, with features intermediate between diffuse large B-cell lymphoma and Hodgkin lymphoma (morphologic abnormality)",SNOMED-CT
20447006,Plasma cell dyscrasia with polyneuropathy (disorder),SNOMED-CT
94711005,"Mycosis fungoides of lymph nodes of head, face AND/OR neck (disorder)",SNOMED-CT
53237008,"Anaplastic large cell lymphoma, T cell and Null cell type (morphologic abnormality)",SNOMED-CT
422853008,Lymphoma of retroperitoneal space (disorder),SNOMED-CT
427658007,"Acute myelomonocytic leukemia, FAB M4, in remission (disorder)",SNOMED-CT
726721002,Nodal marginal zone B-cell lymphoma (disorder),SNOMED-CT
449318001,Non-Hodgkin's lymphoma of prostate (disorder),SNOMED-CT
277577000,Monoclonal gammopathy of uncertain significance (disorder),SNOMED-CT
404122003,Leukemic infiltration of skin (chronic T-cell lymphocytic leukemia) (disorder),SNOMED-CT
95209008,Plasma cell leukemia in remission (disorder),SNOMED-CT
419283005,Primary cutaneous T-cell lymphoma - category (morphologic abnormality),SNOMED-CT
285423008,Immunoglobulin A monoclonal gammopathy of uncertain significance (disorder),SNOMED-CT
128826001,"Atypical chronic myeloid leukemia, BCR/ABL negative (morphologic abnormality)",SNOMED-CT
444911000,Acute myeloid leukemia with t(9:11)(p22;q23); MLLT3-MLL (disorder),SNOMED-CT
419563005,"Primary cutaneous T-cell lymphoma, pleomorphic small/medium-sized (morphologic abnormality)",SNOMED-CT
448447004,Non-Hodgkin's lymphoma of skin (disorder),SNOMED-CT
419035001,Mature T-cell AND/OR natural killer-cell neoplasm (morphologic abnormality),SNOMED-CT
764855007,Acute myeloid leukemia with CCAAT/enhancer binding protein alpha somatic mutation (disorder),SNOMED-CT
703819004,Acute myeloid leukemia with mutated CEBPA (morphologic abnormality),SNOMED-CT
93492006,"Hodgkin's disease, lymphocytic depletion of extranodal AND/OR solid organ site (disorder)",SNOMED-CT
815131000000100,Follicular lymphoma grade 3b (morphologic abnormality),SNOMED-CT
93533001,"Hodgkin's granuloma of lymph nodes of head, face AND/OR neck (disorder)",SNOMED-CT
92516002,Burkitt's tumor of extranodal AND/OR solid organ site (disorder),SNOMED-CT
413836008,Chronic eosinophilic leukemia (morphologic abnormality),SNOMED-CT
12301000132103,Acute lymphoid leukemia relapse (disorder),SNOMED-CT
93498005,"Hodgkin's disease, lymphocytic-histiocytic predominance of lymph nodes of inguinal region AND/OR lower limb (disorder)",SNOMED-CT
93202002,Malignant mast cell tumor of intrathoracic lymph nodes (disorder),SNOMED-CT
402882001,Hodgkin's disease affecting skin (disorder),SNOMED-CT
448387008,Non-Hodgkin's lymphoma of testis (disorder),SNOMED-CT
425749006,Subacute myeloid leukemia in remission (disorder),SNOMED-CT
703626001,"Anaplastic large cell lymphoma, T/Null cell, primary systemic type (disorder)",SNOMED-CT
93534007,Hodgkin's granuloma of lymph nodes of inguinal region AND/OR lower limb (disorder),SNOMED-CT
109998009,Refractory anemia with ringed sideroblasts (disorder),SNOMED-CT
721762007,Adult T-cell leukemia/lymphoma of skin (disorder),SNOMED-CT
450951003,B lymphoblastic leukemia lymphoma with t(v;11q23); MLL rearranged (morphologic abnormality),SNOMED-CT
93510002,"Hodgkin's disease, mixed cellularity of extranodal AND/OR solid organ site (disorder)",SNOMED-CT
448560008,Diffuse non-Hodgkin's lymphoma of extranodal site (disorder),SNOMED-CT
115244002,Malignant lymphoma - category (morphologic abnormality),SNOMED-CT
441962003,Large cell lymphoma of intrapelvic lymph nodes (disorder),SNOMED-CT
58961005,Lethal midline granuloma (disorder),SNOMED-CT
94704006,Multiple myeloma in remission (disorder),SNOMED-CT
307340003,Monosomy 7 syndrome (disorder),SNOMED-CT
733860007,Pediatric nodal marginal zone lymphoma (morphologic abnormality),SNOMED-CT
187822008,Fibrosarcoma of spleen (disorder),SNOMED-CT
128934006,Myeloid leukemia - category (morphologic abnormality),SNOMED-CT
399648005,Intravascular large B-cell lymphoma (morphologic abnormality),SNOMED-CT
734067001,Splenic diffuse red pulp small B-cell lymphoma (morphologic abnormality),SNOMED-CT
404129007,CD-30 negative anaplastic large T-cell cutaneous lymphoma (disorder),SNOMED-CT
723889003,B lymphoblastic leukemia lymphoma with t(9:22) (q34;q11.2); BCR-ABL 1 (disorder),SNOMED-CT
703821009,T lymphoblastic leukemia/lymphoma (morphologic abnormality),SNOMED-CT
128829008,"Acute myeloid leukemia, 11q23 abnormalities (morphologic abnormality)",SNOMED-CT
93546006,Hodgkin's paragranuloma of extranodal AND/OR solid organ site (disorder),SNOMED-CT
371134001,"Malignant lymphoma, large cell, polymorphous, immunoblastic (disorder)",SNOMED-CT
93141006,Letterer-Siwe disease of extranodal AND/OR solid organ site (disorder),SNOMED-CT
413656006,Blastic phase chronic myeloid leukemia (disorder),SNOMED-CT
447805007,Lymphoma of greater curvature of stomach (disorder),SNOMED-CT
128819001,T-cell large granular lymphocytic leukemia (morphologic abnormality),SNOMED-CT
404130002,CD-30 negative pleomorphic large T-cell cutaneous lymphoma (disorder),SNOMED-CT
448666006,Follicular non-Hodgkin's lymphoma of bone (disorder),SNOMED-CT
127220001,Malignant lymphoma of lymph nodes (disorder),SNOMED-CT
93541001,Hodgkin's paragranuloma of lymph nodes of axilla AND/OR upper limb (disorder),SNOMED-CT
397468001,"Follicular lymphoma, diffuse follicle center sub-type, grade 1 (morphologic abnormality)",SNOMED-CT
91854005,Acute leukemia in remission (disorder),SNOMED-CT
397341000,Acute myeloid leukemia with multilineage dysplasia following a myelodysplastic syndrome or myelodysplastic syndrome/myeloproliferative disorder (morphologic abnormality),SNOMED-CT
448609001,Diffuse non-Hodgkin's lymphoma of ovary (disorder),SNOMED-CT
713325002,Primary cerebral lymphoma co-occurrent with human immunodeficiency virus infection (disorder),SNOMED-CT
404124002,Leukemic infiltration of skin (T-cell lymphoblastic leukemia) (disorder),SNOMED-CT
189972001,"[M]Malignant lymphoma, lymphocytic, poorly differentiated NOS (morphologic abnormality)",SNOMED-CT
189968000,"[M]Malignant lymphoma, lymphocytic, well differentiated NOS (morphologic abnormality)",SNOMED-CT
189970009,"[M]Malignant lymphoma, centrocytic (morphologic abnormality)",SNOMED-CT
815101000000106,"Follicular lymphoma, grade 1 (morphologic abnormality)",SNOMED-CT
662451000000101,Sézary's disease NOS (disorder),SNOMED-CT
397346005,Acute bilineal leukemia (morphologic abnormality),SNOMED-CT
468691000000106,[M]Other myeloid leukaemia NOS (morphologic abnormality),SNOMED-CT
833001000000103,Diffuse follicle centre lymphoma,SNOMED-CT
190164006,"[X]Malignant neoplasm of lymphoid, hematopoietic and related tissue, unspecified (disorder)",SNOMED-CT
26328002,Disseminated eosinophilic collagen disease (disorder),SNOMED-CT
662421000000106,Acute leukemia NOS (disorder),SNOMED-CT
190025005,[M]leukemia NOS (morphologic abnormality),SNOMED-CT
190167004,[X]Unspecified B-cell non-Hodgkin's lymphoma (disorder),SNOMED-CT
190045002,[M]Lymphosarcoma cell leukemia (morphologic abnormality),SNOMED-CT
190054004,[M]Eosinophilic leukemias (morphologic abnormality),SNOMED-CT
615441000000105,Unspecified malignant neoplasm of lymphoid and histiocytic tissue of lymph nodes of inguinal region and lower limb (disorder),SNOMED-CT
832681000000105,T-cell prolymphocytic leukaemia,SNOMED-CT
189997002,"[M]Malignant lymphoma, lymphocytic, intermediate differentiation, nodular (morphologic abnormality)",SNOMED-CT
832921000000100,5Q minus syndrome,SNOMED-CT
188619006,"Mycosis fungoides of the lymph nodes of head, face and neck (disorder)",SNOMED-CT
450041000000102,[X]Other Hodgkin's disease (disorder),SNOMED-CT
471231000000108,"[M]Malignant lymphoma, mixed lymphocytic - histiocytic NOS (& [diffuse reticulolymphosarcoma])",SNOMED-CT
473041000000109,"[M]Malignant lymphoma, lymphocytic, intermediate differentiation, nodular (morphologic abnormality)",SNOMED-CT
188759000,Lymphosarcoma cell leukemia (disorder),SNOMED-CT
190075007,[M]Monocytoid B-cell lymphoma (morphologic abnormality),SNOMED-CT
815091000000103,Extranodal marginal zone B-cell lymphoma of mucosa-associated lymphoid tissue [MALT-lymphoma] (disorder),SNOMED-CT
573341000000101,Unspecified malignant neoplasm of lymphoid and histiocytic tissue of unspecified site (disorder),SNOMED-CT
833581000000104,Non-Hodgkin's lymphoma - disorder,SNOMED-CT
127221002,Hematologic malignancy (disorder),SNOMED-CT
190022008,[M]Burkitt's tumors (morphologic abnormality),SNOMED-CT
615431000000101,Unspecified malignant neoplasm of lymphoid and histiocytic tissue of lymph nodes of axilla and upper limb (disorder),SNOMED-CT
189980008,"[M]Malignant lymphoma, small cell, non-cleaved, diffuse (morphologic abnormality)",SNOMED-CT
237759003,"Langerhans cell histiocytosis, unifocal, bone (disorder)",SNOMED-CT
461871000000101,"[M]Lymphomas, NOS or diffuse (morphologic abnormality)",SNOMED-CT
399607007,Chronic lymphocytic leukemia/small lymphocytic lymphoma (morphologic abnormality),SNOMED-CT
863751000000106,Clinical stage A chronic lymphocytic leukaemia,SNOMED-CT
188623003,Mycosis fungoides of lymph nodes of axilla and upper limb (disorder),SNOMED-CT
455781000000101,[X]Unspecified B-cell non-Hodgkin's lymphoma (disorder),SNOMED-CT
556221000000107,Malignant neoplasms of lymphoid and histiocytic tissue NOS (disorder),SNOMED-CT
338011000000108,Mucosa-associated lymphoma,SNOMED-CT
541031000000105,Hodgkin's lymphocytic depletion of unspecified site (disorder),SNOMED-CT
833381000000105,Follicular lymphoma grade 3b,SNOMED-CT
233693005,Pulmonary histiocytosis X (disorder),SNOMED-CT
134177009,"[M]Hodgkin's disease, lymphocytic depletion NOS (morphologic abnormality)",SNOMED-CT
190004005,[M]Mycosis fungoides NOS (morphologic abnormality),SNOMED-CT
127216000,Angioimmunoblastic lymphadenopathy with dysproteinemia (disorder),SNOMED-CT
477871000000103,[X]Other types of diffuse non-Hodgkin's lymphoma (disorder),SNOMED-CT
867941000000102,[M]Juvenile myelomonocytic leukaemia,SNOMED-CT
190007003,[M]Histiocytic medullary reticulosis (morphologic abnormality),SNOMED-CT
863771000000102,Clinical stage B chronic lymphocytic leukaemia,SNOMED-CT
633331000000104,"Histiocytosis, unspecified (disorder)",SNOMED-CT
190162005,[X]Other leukemia of unspecified cell type (disorder),SNOMED-CT
443641000000102,[M]Subacute lymphoid leukaemia,SNOMED-CT
565971000000101,Malignant lymphoma NOS of lymph nodes of multiple sites (disorder),SNOMED-CT
464771000000108,"[X]Other specified malignant neoplasms of lymphoid, haematopoietic and related tissue (disorder)",SNOMED-CT
812871000000103,Juvenile myelomonocytic leukaemia (disorder),SNOMED-CT
833361000000101,Follicular lymphoma grade 3,SNOMED-CT
89706008,AIDS with Burkitt's tumor (disorder),SNOMED-CT
188657006,Letterer-Siwe disease of lymph nodes of axilla and upper limb (disorder),SNOMED-CT
833391000000107,Cutaneous follicle centre lymphoma,SNOMED-CT
189974000,"[M]Malignant lymphoma, centroblastic type NOS (morphologic abnormality)",SNOMED-CT
274907000,Plasma cell tumor (morphologic abnormality),SNOMED-CT
472871000000100,[M] Gamma heavy chain disease (morphologic abnormality),SNOMED-CT
457571000000102,[M]Subacute myeloid leukaemia (morphologic abnormality),SNOMED-CT
254042000,Ayala's disease (disorder),SNOMED-CT
398701000000101,[M]Basophilic leukaemias (morphologic abnormality),SNOMED-CT
190009000,[M] Alpha heavy chain disease (morphologic abnormality),SNOMED-CT
408661000000101,[X]Other specified types of non-Hodgkin's lymphoma (disorder),SNOMED-CT
95262001,Sézary's disease of lymph nodes of multiple sites (disorder),SNOMED-CT
