code,description,type
111554008,"Rare Form Of Secondary Diabetes Mellitus, Due To Disorder Other Than Malnutrition, Protein Deficiency, Pancreatic Disease, Hormonal Disease, Drugs, Receptor Abnormality, Or Genetic Syndrome (Disorder)",SNOMED-CT
338931000000104,Dietary Education For Gestational Diabetes (Procedure),SNOMED-CT
894751000000105,Hypoglycaemic Warning Absent,SNOMED-CT
593721000000104,Other Specified Diabetes Mellitus With Peripheral Circulatory Complications (Disorder),SNOMED-CT
417317008,Diabetes Care Plan Agreed (Procedure),SNOMED-CT
310309003,Hba1 - Diabetic Control Interpretation (Observable Entity),SNOMED-CT
876391000000103,Conversion To Insulin By Diabetes Specialist Nurse,SNOMED-CT
314892000,Type I Diabetes Mellitus With Peripheral Angiopathy (Disorder),SNOMED-CT
23111000000103,Diabetes Clinic Administration (Administrative Concept),SNOMED-CT
214811000000108,Did Not Attend Diabetic Retinopathy Clinic,SNOMED-CT
267381003,Diabetes Mellitus With Renal Manifestation (Disorder),SNOMED-CT
167371000000102,O/E - Left Chronic Diabetic Foot Ulcer,SNOMED-CT
213611000000106,Insulin Needles Changed For Each Injection,SNOMED-CT
510741000000102,Diabetes Self Management Plan (Qualifier Value),SNOMED-CT
421389009,"Gestational Diabetes Mellitus, Class C (Disorder)",SNOMED-CT
230573007,Diabetic Distal Sensorimotor Polyneuropathy (Disorder),SNOMED-CT
306971000000108,Did Not Complete Dose Adjustment For Normal Eating Diabetes Structured Education Programme,SNOMED-CT
314888007,Type Ii Diabetes Mellitus With Diabetic Cataract (Disorder),SNOMED-CT
236367002,Renal Diabetes (Disorder),SNOMED-CT
885941000000109,Diabetes Structured Education Programme Not Available,SNOMED-CT
190365002,Type I Diabetes Mellitus With Neurological Complications (Disorder),SNOMED-CT
401111003,Type 2 Diabetes Mellitus With Persistent Proteinuria (Disorder),SNOMED-CT
870691000000106,In-House Diabetes Foot Screening,SNOMED-CT
191341000000101,Diabetic Retinopathy Screening Offered,SNOMED-CT
190364003,Type I Diabetes Mellitus With Ophthalmic Complications (Disorder),SNOMED-CT
751431000000103,Insulin Dose Changed (Situation),SNOMED-CT
861561000000102,Diabetic Foot Screening Second Letter,SNOMED-CT
314369009,Type I Diabetes Mellitus With Polyneuropathy (Disorder),SNOMED-CT
816721000000105,Gestational Diabetes Mellitus Annual Review,SNOMED-CT
338031000000100,Latent Autoimmune Diabetes Mellitus In Adult,SNOMED-CT
831021000000108,Provision Of Diabetes Clinical Summary,SNOMED-CT
306871000000100,Did Not Attend Diabetes Structured Education Programme,SNOMED-CT
861541000000103,Diabetic Foot Screening Invitation First Letter,SNOMED-CT
34140002,Diabetic Gastroparesis (Disorder),SNOMED-CT
1024581000000103,Under Care Of Community-Based Diabetes Specialist Nurse,SNOMED-CT
888171000000108,Diabetes Mellitus In Remission (Disorder),SNOMED-CT
191601000000107,Diabetes Care Plan Agreed,SNOMED-CT
273911000000108,Referral For Diabetic Retinopathy Screening,SNOMED-CT
856581000000109,Insulin Administration Education,SNOMED-CT
307151000000104,Did Not Attend Dose Adjustment For Normal Eating Diabetes Structured Education Programme,SNOMED-CT
374671000000104,Excluded From Screening - Under Ophthalmic Care - Diabetic Retinopathy Screening Administration,SNOMED-CT
167361000000109,O/E - Right Chronic Diabetic Foot Ulcer,SNOMED-CT
307191000000107,Did Not Attend Diabetes Education And Self Management For Ongoing And Newly Diagnosed Structured Programme,SNOMED-CT
593681000000106,Other Specified Diabetes Mellitus With Renal Complications (Disorder),SNOMED-CT
198661000000102,Type 1 Diabetes Mellitus With Gastroparesis (Disorder),SNOMED-CT
729981000000105,Renal Cysts And Diabetes Syndrome (Disorder),SNOMED-CT
408416008,On Examination - Left Eye Diabetic Maculopathy (Disorder),SNOMED-CT
286451000000100,Cystic Fibrosis Related Diabetes Mellitus (Disorder),SNOMED-CT
374701000000100,Excluded From Screening - Blind - Screening Contraindicated - Diabetic Retinopathy Screening Administration,SNOMED-CT
374641000000105,Excluded From Screening - Deceased - Diabetic Retinopathy Screening Administration,SNOMED-CT
425691000000105,[X]Malnutrition-Related Diabetes Mellitus With Unspecified Complications (Disorder),SNOMED-CT
276661000000105,Attended Desmond Diabetes Structured Education Programme,SNOMED-CT
275522008,Diabetes Mellitus With Gangrene (Disorder),SNOMED-CT
974131000000100,Maturity Onset Diabetes Of The Young Type 5 (Disorder),SNOMED-CT
54181000,Diabetes-Nephrosis Syndrome (Disorder),SNOMED-CT
630491000000104,Other Specified Diabetes Mellitus With Ketoacidosis (Disorder),SNOMED-CT
306491000000104,Dose Adjustment For Normal Eating Structured Diabetes Education Programme Completed,SNOMED-CT
359939009,Maternal Diabetes Mellitus (Disorder),SNOMED-CT
408287009,Type 1 Diabetes Mellitus With Exudative Maculopathy (Disorder),SNOMED-CT
771691000000102,History Of Diabetes Mellitus Type 2 (Situation),SNOMED-CT
487331000000102,Impaired Vision Due To Diabetic Retinopathy,SNOMED-CT
408415007,On Examination - Right Eye Diabetic Maculopathy (Disorder),SNOMED-CT
990851000000102,Provision Of Diabetes Identity Card,SNOMED-CT
983461000000109,Diabetic Carbohydrate Counting Diet,SNOMED-CT
190369008,Type I Diabetes Mellitus With Gangrene (Disorder),SNOMED-CT
578651000000101,Diabetic - Poor Control Nos (Finding),SNOMED-CT
487321000000104,Eligibility Permanently Inactive For Diabetic Retinopathy Screening,SNOMED-CT
374711000000103,Excluded From Screening - Blind - Screening Contraindicated - Diabetic Retinopathy Screening Administration,SNOMED-CT
449851000000103,"[X]Pre-Existing Diabetes Mellitus, Unspecified (Disorder)",SNOMED-CT
754091000000106,Diabetic Dietary Review,SNOMED-CT
371056000,Type Ii Diabetes Mellitus With Complication (Disorder),SNOMED-CT
190340004,"Diabetes Mellitus, Adult Onset, With Renal Manifestation (Disorder)",SNOMED-CT
772031000000104,History Of Diabetes Mellitus Type 1 (Situation),SNOMED-CT
990751000000105,Has Diabetes Identity Card,SNOMED-CT
306711000000100,Referral To Dose Adjustment For Normal Eating Diabetes Structured Education Programme,SNOMED-CT
306461000000105,Attended Dose Adjustment For Normal Eating Structured Diabetes Education Programme,SNOMED-CT
190366001,Type I Diabetes Mellitus With Multiple Complications (Disorder),SNOMED-CT
794591000000105,Blood Glucose Monitoring (Regime/Therapy),SNOMED-CT
442541000000107,[X]Other Specified Diabetes Mellitus (Disorder),SNOMED-CT
171881000000105,O/E - Left Eye Clinically Significant Macular Oedema,SNOMED-CT
25907005,Diabetic Gangrene (Disorder),SNOMED-CT
771521000000101,History Of Autosomal Dominant Diabetes Mellitus (Situation),SNOMED-CT
212031000000100,Referral To Diabetic Eye Clinic,SNOMED-CT
286912007,Diabetes With Ketoacidosis - No Coma (Disorder),SNOMED-CT
855051000000102,Proteinuric Diabetic Nephropathy,SNOMED-CT
1024561000000107,Under Care Of Hospital-Based Diabetes Specialist Nurse,SNOMED-CT
89981000000104,Excepted From Diabetes Quality Indicators: Informed Dissent (Administrative Concept),SNOMED-CT
888221000000100,Type Ii Diabetes Mellitus In Remission,SNOMED-CT
909451000000107,Diabetes Distress Scale 17 Item,SNOMED-CT
421164006,Hypoglycemic Coma In Type Ii Diabetes Mellitus (Disorder),SNOMED-CT
487311000000105,Eligibility Temporarily Inactive For Diabetic Retinopathy Screening,SNOMED-CT
186901000000105,O/E - Sight Threatening Diabetic Retinopathy,SNOMED-CT
190326000,"Diabetes Mellitus, Adult Onset, With Ketoacidosis (Disorder)",SNOMED-CT
207801000000101,Referral To Diabetic Register,SNOMED-CT
990741000000107,Diabetic On Non-Insulin Injectable Medication,SNOMED-CT
167251000000103,O/E - Right Eye Stable Treated Proliferative Diabetic Retinopathy,SNOMED-CT
167271000000107,O/E - Right Eye Clinically Significant Macular Oedema,SNOMED-CT
207191000000104,Referral To Multidisciplinary Diabetic Clinic,SNOMED-CT
487291000000109,Eligible For Diabetic Retinopathy Screening,SNOMED-CT
371086007,Diabetes Mellitus With Skin Ulcer (Disorder),SNOMED-CT
33248009,Diabetes With Non-Ketotic Non-Hyperosmolar Coma (Disorder),SNOMED-CT
466171000000103,[X]Malnutrition-Related Diabetes Mellitus With Unspecified Complications,SNOMED-CT
306541000000108,Expert Patient Education Versus Routine Treatment Diabetes Structured Education Programme Completed,SNOMED-CT
371801000000109,Eligible For Diabetic Retinopathy Screening,SNOMED-CT
397201000000107,[X]Unspecified Diabetes Mellitus With Renal Complications (Disorder),SNOMED-CT
417256004,Diabetic Retinopathy Screening Offered (Finding),SNOMED-CT
344651000000109,Insulin Initiation - Enhanced Services Administration,SNOMED-CT
306721000000106,Referral To Dose Adjustment For Normal Eating Diabetes Structured Education Programme,SNOMED-CT
214801000000106,Insulin Needles Changed Less Than Once A Day,SNOMED-CT
838741000000108,Referral To Community Diabetic Specialist Nurse Declined,SNOMED-CT
190356009,"Diabetes Mellitus, Adult Onset, With Peripheral Circulatory Disorder (Disorder)",SNOMED-CT
414908005,On Examination - Clinically Significant Macular Edema Of Right Eye (Disorder),SNOMED-CT
190358005,Iddm With Peripheral Circulatory Disorder (Disorder),SNOMED-CT
783911000000109,No Evidence Of Diabetic Nephropathy,SNOMED-CT
307031000000107,Did Not Complete Expert Patient Education Versus Routine Treatment Diabetes Structured Education Programme,SNOMED-CT
593691000000108,Diabetes Mellitus With Nephropathy Nos (Disorder),SNOMED-CT
171961000000107,O/E - Right Chronic Diabetic Foot Ulcer,SNOMED-CT
446641003,Renal Cysts And Diabetes Syndrome (Disorder),SNOMED-CT
420738003,"Gestational Diabetes Mellitus, Class T (Disorder)",SNOMED-CT
190370009,Type I Diabetes Mellitus With Retinopathy (Disorder),SNOMED-CT
658111000000103,Diabetes Mellitus Nos With Unspecified Complication (Disorder),SNOMED-CT
374801000000106,Excluded From Screening - No Current Contact Details - Diabetic Retinopathy Screening Administration,SNOMED-CT
776581000000108,Diabetic Assessment Of Erectile Dysfunction,SNOMED-CT
306941000000102,Did Not Complete Diabetes Structured Education Programme,SNOMED-CT
750731000000100,Excepted From Diabetes Quality Indicators: Service Unavailable,SNOMED-CT
167281000000109,O/E - Left Eye Clinically Significant Macular Oedema,SNOMED-CT
421707005,Polyneuropathy Associated With Type Ii Diabetes Mellitus (Disorder),SNOMED-CT
491141000000104,Eligibility Temporarily Inactive For Diabetic Retinopathy Screening,SNOMED-CT
190325001,"Diabetes Mellitus, Juvenile Type, With Ketoacidosis (Disorder)",SNOMED-CT
527701000000107,Diabetic On Subcutaneous Treatment,SNOMED-CT
190408004,Malnutrition-Related Diabetes Mellitus With Ophthalmic Complications (Disorder),SNOMED-CT
171851000000104,O/E - Right Eye Stable Treated Proliferative Diabetic Retinopathy,SNOMED-CT
720703008,Hypoglycemia Clinical Management Plan (Qualifier Value),SNOMED-CT
862491000000101,Diabetic Foot Screening Invitation Third Letter,SNOMED-CT
279341000000106,Diabetes Type 2 Review,SNOMED-CT
306481000000101,Dose Adjustment For Normal Eating Structured Diabetes Education Programme Completed,SNOMED-CT
374891000000104,Excluded From Screening - Physical Disability - Diabetic Retinopathy Screening Administration,SNOMED-CT
190409007,Malnutrition-Related Diabetes Mellitus With Neurological Complications (Disorder),SNOMED-CT
454441000000100,[X]Malnutrition-Related Diabetes Mellitus With Other Specified Complications,SNOMED-CT
551831000000104,Diabetes Mellitus Nos With Ketoacidotic Coma (Disorder),SNOMED-CT
658071000000109,Diabetes Mellitus With Unspecified Complication (Disorder),SNOMED-CT
944151000000106,Diabetic Peripheral Neuropathic Pain,SNOMED-CT
190386002,Type Ii Diabetes Mellitus With Ophthalmic Complications (Disorder),SNOMED-CT
190329007,Diabetes Mellitus With Hyperosmolar Coma (Disorder),SNOMED-CT
887871000000103,Diabetes Year Of Care Annual Review,SNOMED-CT
306451000000107,Attended Dose Adjustment For Normal Eating Structured Diabetes Education Programme,SNOMED-CT
306781000000107,Referral To Expert Patient Education Versus Routine Treatment Diabetes Structured Education Programme,SNOMED-CT
374621000000103,Excluded From Screening - Moved Away - Diabetic Retinopathy Screening Administration,SNOMED-CT
374731000000106,Excluded From Screening - No Longer Categorised As Diabetic  - Diabetic Retinopathy Screening Administration,SNOMED-CT
662471000000105,Diabetic Monitoring Nos (Regime/Therapy),SNOMED-CT
310310008,Hba1 Less Than 7% - Good Control (Finding),SNOMED-CT
886701000000103,Non-Diabetic Hyperglycaemia (Disorder),SNOMED-CT
1025261000000105,National Health Service Diabetes Prevention Programme Completed,SNOMED-CT
870751000000107,In-House Diabetic Foot Screening Follow-Up Appointment,SNOMED-CT
891761000000105,Insulin Passport Not Checked,SNOMED-CT
1025221000000102,National Health Service Diabetes Prevention Programme Not Completed,SNOMED-CT
365846006,Hba1 - Diabetic Control Finding (Finding),SNOMED-CT
300521000000104,Completed Diabetes Structured Education Programme,SNOMED-CT
974141000000109,Maturity Onset Diabetes Of The Young Type 5,SNOMED-CT
345051000000103,Initiation Of Insulin,SNOMED-CT
170776009,Diabetes Management Plan Given (Regime/Therapy),SNOMED-CT
587871000000104,Diabetic Mononeuritis Nos (Disorder),SNOMED-CT
279541000000101,Referral To Community Diabetes Specialist Nurse,SNOMED-CT
758621000000105,Advised About Diabetes And Driving (Situation),SNOMED-CT
420414003,Multiple Complications Of Type Ii Diabetes Mellitus (Disorder),SNOMED-CT
593661000000102,Diabetes Mellitus Nos With Ketoacidosis (Disorder),SNOMED-CT
621661000000100,Hypoglycemic Coma Nos (Disorder),SNOMED-CT
292911000000106,Attended Desmond Structured Programme (Finding),SNOMED-CT
253201000000101,Diabetic Digital Retinopathy Screening Offered,SNOMED-CT
213291000000100,Insulin Therapy Declined,SNOMED-CT
408417004,Type 2 Diabetes Mellitus With Exudative Maculopathy (Disorder),SNOMED-CT
521401000000109,Education For Self Management Of Diabetes,SNOMED-CT
213601000000109,Insulin Needles Changed For Each Injection,SNOMED-CT
754151000000102,Diabetic Dietary Review Declined,SNOMED-CT
374611000000109,Excluded From Screening - Moved Away - Diabetic Retinopathy Screening Administration,SNOMED-CT
491161000000103,Excluded From Diabetic Retinopathy Screening,SNOMED-CT
374681000000102,Excluded From Screening - Under Ophthalmic Care - Diabetic Retinopathy Screening Administration,SNOMED-CT
190357000,"Diabetes Mellitus, Adult With Gangrene (Disorder)",SNOMED-CT
867901000000100,Erectile Dysfunction Due To Diabetes Mellitus,SNOMED-CT
111557001,Diabetes With Coma (Disorder),SNOMED-CT
207023003,[D]Widespread Diabetic Foot Gangrene (Situation),SNOMED-CT
306761000000103,Referral To Diabetes Education And Self Management For Ongoing And Newly Diagnosed Diabetes Structured Programme,SNOMED-CT
213581000000100,Insulin Needles Changed Daily,SNOMED-CT
870711000000108,In-House Diabetic Foot Screening First Appointment,SNOMED-CT
188281000000107,Discharged From Care Of Diabetes Specialist Nurse,SNOMED-CT
306981000000105,Did Not Complete Dose Adjustment For Normal Eating Diabetes Structured Education Programme,SNOMED-CT
275918005,Unstable Diabetes Mellitus (Disorder),SNOMED-CT
724810001,Radiculoplexoneuropathy Due To Diabetes Mellitus (Disorder),SNOMED-CT
832131000000100,Diabetes Self-Management Plan Review,SNOMED-CT
698961000000108,Diabetes Mellitus - Unspecified Whether During Pregnancy Or The Puerperium (Disorder),SNOMED-CT
857151000000105,"Diabetes Insipidus, Diabetes Mellitus, Optic Atrophy And Deafness",SNOMED-CT
371791000000105,Eligible For Diabetic Retinopathy Screening,SNOMED-CT
190387006,Type Ii Diabetes Mellitus With Neurological Complications (Disorder),SNOMED-CT
267383000,Diabetes Mellitus With Peripheral Circulatory Disorder (Disorder),SNOMED-CT
968451000000103,Not Suitable For Diabetes Education And Self Management For Ongoing And Newly Diagnosed Programme (Finding),SNOMED-CT
279311000000105,Diabetes Type 1 Review,SNOMED-CT
850591000000108,High Risk Of Diabetes Mellitus Annual Review,SNOMED-CT
1050941000000108,Non-Diabetic Hyperglycaemia,SNOMED-CT
374741000000102,Excluded From Screening - No Longer Categorised As Diabetic  - Diabetic Retinopathy Screening Administration,SNOMED-CT
977211000000109,Recommendation To Self-Refer For Diabetes Structured Education,SNOMED-CT
12811000119100,Complication Due To Diabetes Mellitus Type 2 (Disorder),SNOMED-CT
113001000000102,Secondary Diabetes Mellitus Without Complication (Disorder),SNOMED-CT
306951000000104,Did Not Complete Diabetes Structured Education Programme,SNOMED-CT
237626009,Pregnancy And Insulin-Dependent Diabetes Mellitus (Disorder),SNOMED-CT
374771000000108,Excluded From Screening - Declined - Diabetic Retinopathy Screening Administration,SNOMED-CT
190333000,Diabetes Mellitus With Ketoacidotic Coma (Disorder),SNOMED-CT
190350003,"Diabetes Mellitus, Juvenile Type, With Neurological Manifestation (Disorder)",SNOMED-CT
215141000000104,Diabetic Monitoring - Higher Risk Albumin Excretion,SNOMED-CT
213991000000107,Type 1 Diabetes Mellitus With Gastroparesis,SNOMED-CT
174721000000100,Transition Of Diabetes Care Options Discussed,SNOMED-CT
276081000000106,Insulin Dose Changed,SNOMED-CT
276071000000109,Insulin Dose Changed (Regime/Therapy),SNOMED-CT
213591000000103,Insulin Needles Changed Daily,SNOMED-CT
190343002,Diabetes Mellitus With Ophthalmic Manifestation (Disorder),SNOMED-CT
213281000000102,Insulin Therapy Declined,SNOMED-CT
190335007,"Diabetes Mellitus, Adult Onset, With Ketoacidotic Coma (Disorder)",SNOMED-CT
190385003,Type Ii Diabetes Mellitus With Renal Complications (Disorder),SNOMED-CT
190405001,Malnutrition-Related Diabetes Mellitus With Coma (Disorder),SNOMED-CT
720968007,Hyperglycemia Self Management Plan (Qualifier Value),SNOMED-CT
183585000,"Refer, Diabetic Liaison Nurse (Procedure)",SNOMED-CT
976371000000107,Diabetic On Insulin And Glucagon-Like Peptide 1,SNOMED-CT
374651000000108,Excluded From Screening - Deceased - Diabetic Retinopathy Screening Administration,SNOMED-CT
55692006,Diabetes With Hyperosmolar Coma (Disorder),SNOMED-CT
367021000000106,Diabetic Foot Screen,SNOMED-CT
214791000000107,Insulin Needles Changed Less Than Once A Day,SNOMED-CT
190359002,Niddm With Peripheral Circulatory Disorder (Disorder),SNOMED-CT
888201000000109,Type I Diabetes Mellitus In Remission,SNOMED-CT
112981000000103,Type A Insulin Resistance Without Complication (Disorder),SNOMED-CT
190391001,Type Ii Diabetes Mellitus With Retinopathy (Disorder),SNOMED-CT
89971000000101,Excepted From Diabetes Quality Indicators: Patient Unsuitable (Administrative Concept),SNOMED-CT
207181000000101,Referral To Multidisciplinary Diabetic Clinic,SNOMED-CT
345061000000100,Initiation Of Insulin,SNOMED-CT
214001000000102,Type 2 Diabetes Mellitus With Gastroparesis,SNOMED-CT
890821000000102,Diabetic Monitoring,SNOMED-CT
187901000000108,Diabetic Retinopathy Screening Offered,SNOMED-CT
190341000000105,O/E - Sight Threatening Diabetic Retinopathy,SNOMED-CT
371054002,Type I Diabetes Mellitus With Complication (Disorder),SNOMED-CT
190392008,Type Ii Diabetes Mellitus - Poor Control (Disorder),SNOMED-CT
171771000000103,Diabetes Resolved,SNOMED-CT
781171000000100,Referral To Diabetes Education And Self Management For Ongoing And Newly Diagnosed Structured Education Programme Declined,SNOMED-CT
250571000000104,Diabetic Digital Retinopathy Screening Offered,SNOMED-CT
215131000000108,Diabetic Monitoring - Higher Risk Albumin Excretion,SNOMED-CT
207022008,[D]Gangrene Of Toe In Diabetic (Situation),SNOMED-CT
422297002,Polyneuropathy Associated With Type I Diabetes Mellitus (Disorder),SNOMED-CT
314370005,Type Ii Diabetes Mellitus With Mononeuropathy (Disorder),SNOMED-CT
698360004,Diabetes Self Management Plan (Qualifier Value),SNOMED-CT
421223006,"Gestational Diabetes Mellitus, Class F (Disorder)",SNOMED-CT
762821000000103,Did Not Attend Diabetes Foot Screening,SNOMED-CT
367031000000108,Diabetic Foot Screen,SNOMED-CT
491131000000108,Ineligible For Diabetic Retinopathy Screening,SNOMED-CT
918901000000109,Conversion To Non Insulin Injectable,SNOMED-CT
990681000000107,Not Suitable For Desmond (Diabetes Education And Self Management For Ongoing And Newly Diagnosed) Programme,SNOMED-CT
422155003,"Gestational Diabetes Mellitus, Class B (Disorder)",SNOMED-CT
307161000000101,Did Not Attend Dose Adjustment For Normal Eating Diabetes Structured Education Programme,SNOMED-CT
425442003,Diabetic Autonomic Neuropathy Associated With Type 1 Diabetes Mellitus (Disorder),SNOMED-CT
214821000000102,Did Not Attend Diabetic Retinopathy Clinic,SNOMED-CT
720702003,Hyperglycemia Clinical Management Plan (Qualifier Value),SNOMED-CT
306511000000107,Diabetes Education And Self Management For Ongoing And Newly Diagnosed Structured Programme Completed,SNOMED-CT
923371000000104,Diabetes Foot Care Education,SNOMED-CT
190339001,"Diabetes Mellitus, Juvenile Type, With Renal Manifestation (Disorder)",SNOMED-CT
300501000000108,Diabetes Structured Education Programme Completed (Situation),SNOMED-CT
250931000000108,Referral For Diabetic Retinopathy Screening,SNOMED-CT
314772004,Type Ii Diabetes Mellitus With Hypoglycemic Coma (Disorder),SNOMED-CT
314377008,Type I Diabetes Mellitus With Nephropathy (Disorder),SNOMED-CT
335631000000104,Latent Autoimmune Diabetes Mellitus In Adult (Disorder),SNOMED-CT
861501000000101,Diabetic Foot Screening Invitation,SNOMED-CT
215111000000100,Diabetic Monitoring - Lower Risk Albumin Excretion,SNOMED-CT
1025331000000106,Referred To National Health Service Prevention Programme,SNOMED-CT
314378003,Type Ii Diabetes Mellitus With Nephropathy (Disorder),SNOMED-CT
175511000000103,Family/Carer Attended Diabetes Structured Education Programme,SNOMED-CT
334721000000106,Referral To Diabetes Special Interest General Practitioner,SNOMED-CT
314894004,Type I Diabetes Mellitus With Neuropathic Arthropathy (Disorder),SNOMED-CT
306421000000102,Attended Expert Patient Education Versus Routine Treatment Structured Diabetes Programme,SNOMED-CT
928861000000107,Enquiry About Diabetic Erectile Dysfunction Declined,SNOMED-CT
659291000000108,Diabetes With Other Complications (Disorder),SNOMED-CT
762741000000103,Diabetic Monitoring - Injection Sites Abnormal (Finding),SNOMED-CT
888211000000106,Type Ii Diabetes Mellitus In Remission (Disorder),SNOMED-CT
171971000000100,O/E - Left Chronic Diabetic Foot Ulcer,SNOMED-CT
198101000000107,Diabetic Monitoring - Injection Site Check Declined (Finding),SNOMED-CT
752141000000107,Diabetes Monitoring Invitation By Short Message Service Text Messaging (Procedure),SNOMED-CT
188931000000103,Diabetic Patient Unsuitable For Digital Retinal Photography,SNOMED-CT
416135000,Patient Held Diabetic Record Declined (Finding),SNOMED-CT
888191000000107,Type I Diabetes Mellitus In Remission (Disorder),SNOMED-CT
279301000000108,Diabetes Type 1 Review,SNOMED-CT
478671000000103,[X]Malnutrition-Related Diabetes Mellitus With Other Specified Complications (Disorder),SNOMED-CT
759421000000101,Pre-Conception Advice For Diabetes Mellitus,SNOMED-CT
122961000000101,Secondary Pancreatic Diabetes Mellitus Without Complication (Disorder),SNOMED-CT
198111000000109,Diabetic Monitoring - Injection Site Not Checked (Finding),SNOMED-CT
306751000000101,Referral To Diabetes Education And Self Management For Ongoing And Newly Diagnosed Diabetes Structured Programme,SNOMED-CT
593731000000102,Diabetes Mellitus Nos With Peripheral Circulatory Disorder (Disorder),SNOMED-CT
171861000000101,O/E - Left Eye Stable Treated Proliferative Diabetic Retinopathy,SNOMED-CT
707351000000101,Discharged From Diabetes Shared Care Programme,SNOMED-CT
593711000000105,Diabetes Mellitus Nos With Ophthalmic Manifestation (Disorder),SNOMED-CT
3341000000108,Diabetes Monitoring Admin. (Administrative Concept),SNOMED-CT
300511000000105,Completed Diabetes Structured Education Programme,SNOMED-CT
207941000000107,Patient Consent Given For Addition To Diabetic Register,SNOMED-CT
307041000000103,Did Not Complete Expert Patient Education Versus Routine Treatment Diabetes Structured Education Programme,SNOMED-CT
374881000000101,Excluded From Screening - Physical Disability - Diabetic Retinopathy Screening Administration,SNOMED-CT
965981000000106,Diabetic On Non-Insulin Injectable Medication (Finding),SNOMED-CT
420989005,"Gestational Diabetes Mellitus, Class R (Disorder)",SNOMED-CT
976351000000103,Diabetic On Oral Treatment And Glucagon-Like Peptide 1,SNOMED-CT
190390000,Type Ii Diabetes Mellitus With Gangrene (Disorder),SNOMED-CT
1033291000000103,X-Pert (Expert Patient Education Versus Routine Treatment) First Steps Diabetes Self-Management Programme Completed,SNOMED-CT
170758002,Feet Examination (Regime/Therapy),SNOMED-CT
359638003,Non-Insulin Dependent Diabetes Mellitus In Nonobese (Disorder),SNOMED-CT
968071000000103,Diabetic Injection Administration Education,SNOMED-CT
344661000000107,Insulin Initiation - Enhanced Services Administration,SNOMED-CT
1051101000000103,Pregnancy And Insulin-Dependent Diabetes Mellitus,SNOMED-CT
486761000000108,Impaired Vision Due To Diabetic Retinopathy,SNOMED-CT
724997001,Lumbosacral Plexopathy Co-Occurrent And Due To Diabetes Mellitus (Disorder),SNOMED-CT
704471000000107,Diabetes Care By Hospital Only (Finding),SNOMED-CT
567641000000108,Haemoglobin A1c - Diabetic Control Nos (Observable Entity),SNOMED-CT
620661000000106,Diabetic Retinopathy Nos (Disorder),SNOMED-CT
1541000119106,Skin Ulcer Associated With Type Ii Diabetes Mellitus (Disorder),SNOMED-CT
1090051000000100,Skin Ulcer Associated With Diabetes Mellitus (Disorder),SNOMED-CT
213771000000105,Diabetic 6 Month Review,SNOMED-CT
190355008,"Diabetes Mellitus, Juvenile Type, With Peripheral Circulatory Disorder (Disorder)",SNOMED-CT
776351000000108,Diabetic Erectile Dysfunction Review (Regime/Therapy),SNOMED-CT
314887002,Type I Diabetes Mellitus With Diabetic Cataract (Disorder),SNOMED-CT
306791000000109,Referral To Expert Patient Education Versus Routine Treatment Diabetes Structured Education Programme,SNOMED-CT
857931000000101,Provision Of Written Information About Diabetes And Driving,SNOMED-CT
374791000000107,Excluded From Screening - No Current Contact Details - Diabetic Retinopathy Screening Administration,SNOMED-CT
174961000000105,Referral To Diabetes Structured Education Programme,SNOMED-CT
860991000000108,Referral To Dose Adjustment For Normal Eating Diabetes Structured Education Programme Declined,SNOMED-CT
279331000000102,Diabetes Type 2 Review,SNOMED-CT
374861000000105,Excluded From Screening - Learning Or Mental Disability - Diabetic Retinopathy Screening Administration,SNOMED-CT
307221000000100,Did Not Attend Expert Patient Education Versus Routine Treatment Diabetes Structured Education Programme,SNOMED-CT
927831000000103,Discharge From Diabetic Service,SNOMED-CT
856331000000102,O/E - Right Diabetic Foot At Increased Risk,SNOMED-CT
188451000000102,Patient Held Diabetic Record Declined,SNOMED-CT
190334006,"Diabetes Mellitus, Juvenile Type, With Ketoacidotic Coma (Disorder)",SNOMED-CT
170311000000102,Referral To Diabetes Structured Education Programme,SNOMED-CT
190332005,Diabetes Mellitus Nos With Hyperosmolar Coma (Disorder),SNOMED-CT
338041000000109,Maternally Inherited Diabetes Mellitus,SNOMED-CT
374851000000107,Excluded From Screening - Learning Or Mental Disability - Diabetic Retinopathy Screening Administration,SNOMED-CT
759411000000107,Pre-Conception Advice For Diabetes Mellitus (Procedure),SNOMED-CT
192431000000107,Diabetic Patient Unsuitable For Digital Retinal Photography,SNOMED-CT
190371008,Type I Diabetes Mellitus - Poor Control (Disorder),SNOMED-CT
175501000000100,Attended Diabetes Structured Education Programme,SNOMED-CT
190363009,Type I Diabetes Mellitus With Renal Complications (Disorder),SNOMED-CT
307181000000105,Did Not Attend Diabetes Education And Self Management For Ongoing And Newly Diagnosed Structured Programme,SNOMED-CT
306601000000109,Diabetes Structured Education Programme Declined,SNOMED-CT
414892004,On Examination - Clinically Significant Macular Edema Of Left Eye (Disorder),SNOMED-CT
956791000000109,Joint Consultation With Practice Nurse And Community Diabetes Specialist Nurse,SNOMED-CT
276671000000103,Attended Desmond Diabetes Structured Education Programme,SNOMED-CT
306551000000106,Expert Patient Education Versus Routine Treatment Diabetes Structured Education Programme Completed,SNOMED-CT
1046201000000104,Hypoglycaemic Attack - Attendance By Ambulance Crew,SNOMED-CT
