code,description,type
P731.,Pulmonary Artery Absent,CTV3
P732.,Pulmonary Artery Atresia,CTV3
P733.,Coarctation Of The Pulmonary Artery,CTV3
P734.,Pulmonary Artery Hypoplasia,CTV3
P735.,Pulmonary Artery: [Stenosis] Or [Congenital Stricture],CTV3
P738.,Atresia Of Pulmonary Artery With Septal Defect,CTV3
P73y.,Other Specified Anomaly Of Pulmonary Artery,CTV3
P73z.,Pulmonary Artery Anomaly Nos,CTV3
P74..,Anomalies Of Great Veins,CTV3
P740.,"Anomaly Of Great Veins, Unspecified",CTV3
P7400,"Anomaly Of The Pulmonary Veins, Unspecified",CTV3
P7401,"Anomaly Of The Vena Cava, Unspecified",CTV3
P740z,"Unspecified Anomaly Of The Great Veins, Nos",CTV3
P741.,Total Anomalous Pulmonary Venous Connection,CTV3
P7410,Subdiaphragmatic Total Anomalous Pulmonary Venous Return,CTV3
P7411,Supradiaphragmatic Total Anomalous Pulmonary Venous Return,CTV3
P741z,Total Anomalous Pulmonary Venous Return Nos,CTV3
P74z0,Absence Of Inferior Vena Cava,CTV3
P74z1,Absence Of Superior Vena Cava,CTV3
P74z2,Congenital Inferior Vena Cava Stenosis,CTV3
P74z3,Congenital Superior Vena Cava Stenosis,CTV3
P74z4,Persistent Left Posterior Cardinal Vein,CTV3
P74z5,Persistent Left Superior Vena Cava,CTV3
P74z6,Scimitar Syndrome,CTV3
P74z7,Transposition Of Pulmonary Veins,CTV3
P74z8,Pulmonary Vein Atresia,CTV3
P74zz,Other Great Vein Anomaly Nos,CTV3
PK34.,Situs Inversus With Levocardia,CTV3
PK35.,Kartageners Syndrome,CTV3
PKy71,Holt-Oram Syndrome,CTV3
PKyz1,Acardia,CTV3
Pyu20,[X]Other Cong Malformatn Of Cardiac Chambers & Connections,CTV3
Pyu21,[X]Other Congenital Malformations Of Cardiac Septa,CTV3
Pyu22,[X]Other Congenital Malformations Of Pulmonary Valve,CTV3
Pyu23,[X]Other Congenital Malformations Of Tricuspid Valve,CTV3
Pyu24,[X]Other Congenital Malformations Of Aortic & Mitral Valves,CTV3
Pyu25,[X]Other Specified Congenital Malformations Of The Heart,CTV3
Pyu26,[X]Other Congenital Malformations Of Aorta,CTV3
Pyu27,[X]Other Congenital Malformations Of Pulmonary Artery,CTV3
Pyu28,[X]Other Congenital Malformations Of Great Arteries,CTV3
Pyu29,[X]Other Congenital Malformations Of Great Veins,CTV3
Pyu2G,"[X]Congenital Malformation Of Tricuspid Valve, Unspecified",CTV3
Pyu2H,[X]Congenital Malformation Of Aortic And Mitral Valves Unsp,CTV3
Pyu2J,"[X]Congenital Malformation Of Great Arteries, Unspecified",CTV3
Q48y1,Congenital Cardiac Failure,CTV3
R2y10,[D]Cardiorespiratory Failure,CTV3
SP003,Mechanical Complication Of Coronary Bypass,CTV3
SP084,Heart Transplant Failure And Rejection,CTV3
SP085,Heart-Lung Transplant Failure And Rejection,CTV3
SP111,[Cardiac Insuffic] Or [Heart Fail] As A Complication Of Care,CTV3
SP2y1,Postcardiotomy Syndrome,CTV3
TB000,"Heart Transplant With Complication, Without Blame",CTV3
Ua1eH,Ischaemic Chest Pain,CTV3
X00tE,Coronary Artery Bypass Grafting,CTV3
X00tE,Coronary Artery Bypass Grafting,CTV3
X00tG,Coronary Artery Bypass Graft X 1,CTV3
X00tH,Coronary Artery Bypass Grafts X 2,CTV3
X00tI,Coronary Artery Bypass Grafts X 3,CTV3
X00tJ,Coronary Artery Bypass Grafts X 4,CTV3
X00tK,Coronary Artery Bypass Grafts X 5,CTV3
X00tL,Coronary Artery Bypass Grafts Greater Than 5,CTV3
X00tM,Endarterectomy Of Coronary Artery,CTV3
X00tN,Open Coronary Artery Endarterectomy,CTV3
X00tO,Percutaneous Endarterectomy Of Coronary Artery,CTV3
X00tP,Percutaneous Directional Coronary Atherectomy,CTV3
X00tQ,Percutaneous Low Speed Rotational Coronary Atherectomy,CTV3
X00tR,Percutaneous High Speed Rotational Coronary Atherectomy,CTV3
X00tS,Angioplasty Of Coronary Artery,CTV3
X00tT,Percutaneous Thrombolysis Of Coronary Artery,CTV3
X00tU,Insertion Of Coronary Artery Stent,CTV3
X00tX,Angioscopy Of Coronary Artery,CTV3
X00tY,Patch Repair Of Coronary Artery,CTV3
X00tZ,Operation For Coronary Artery Fistula,CTV3
X00ta,Open Operation For Coronary Artery Fistula,CTV3
X00tb,Embolisation Of Coronary Artery Fistula,CTV3
X00tc,Ligation Of Coronary Artery,CTV3
X00td,Reimplantation Of Coronary Artery,CTV3
X00te,Removal Of Foreign Body From Coronary Artery,CTV3
X010U,Repair Of Fallot-Type Double Outlet Right Ventricle,CTV3
X010l,Repair Of Double Outlet Right Ventricle,CTV3
X010m,Rastelli Operation,CTV3
X010n,Rev Operation,CTV3
X0111,Take Down Of Total Cavopulmonary Connection,CTV3
X102X,Acute Pulmonary Oedema,CTV3
X102Y,Acute Cardiac Pulmonary Oedema,CTV3
X102Y,Acute Cardiac Pulmonary Oedema,CTV3
X2006,Triple Vessel Disease Of The Heart,CTV3
X2006,Triple Vessel Disease Of The Heart,CTV3
X2007,Angina At Rest,CTV3
X2007,Angina At Rest,CTV3
X2008,Stable Angina,CTV3
X2009,Unstable Angina,CTV3
X2009,Unstable Angina,CTV3
X200A,New Onset Angina,CTV3
X200B,Coronary Spasm,CTV3
X200C,Myocardial Ischaemia,CTV3
X200D,Silent Myocardial Ischaemia,CTV3
X200E,Myocardial Infarction,CTV3
X200E,Myocardial Infarction,CTV3
X200G,Acute Q Wave Infarction - Anteroseptal,CTV3
X200H,Acute Non-Q Wave Infarction - Anteroseptal,CTV3
X200I,Acute Q Wave Infarction - Anterolateral,CTV3
X200J,Acute Non-Q Wave Infarction - Anterolateral,CTV3
X200K,Acute Inferior Myocardial Infarction,CTV3
X200L,Acute Q Wave Infarction - Inferior,CTV3
X200M,Acute Non-Q Wave Infarction - Inferior,CTV3
X200N,Acute Q Wave Infarction - Inferolateral,CTV3
X200O,Acute Non-Q Wave Infarction - Inferolateral,CTV3
X200P,Acute Lateral Myocardial Infarction,CTV3
X200Q,Acute Q Wave Infarction - Lateral,CTV3
X200R,Acute Non-Q Wave Infarction - Lateral,CTV3
X200S,Acute Widespread Myocardial Infarction,CTV3
X200T,Acute Q Wave Infarction - Widespread,CTV3
X200U,Acute Non-Q Wave Infarction - Widespread,CTV3
X200V,Acute Posterior Myocardial Infarction,CTV3
X200W,Old Anterior Myocardial Infarction,CTV3
X200X,Old Inferior Myocardial Infarction,CTV3
X200Y,Old Lateral Myocardial Infarction,CTV3
X200Z,Old Posterior Myocardial Infarction,CTV3
X200a,Silent Myocardial Infarction,CTV3
X200a,Silent Myocardial Infarction,CTV3
X200b,Accelerated Coronary Artery Disease In Transplanted Heart,CTV3
X200c,Cardiac Syndrome X,CTV3
X200d,Post-Infarction Ventricular Septal Defect,CTV3
X200e,Cardiac Rupture After Acute Myocardial Infarction,CTV3
X200e,Cardiac Rupture After Acute Myocardial Infarction,CTV3
X200v,Familial Mitral Valve Prolapse,CTV3
X2010,Congenital Mitral Valve Abnormality,CTV3
X2018,Congenital Aortic Regurgitation,CTV3
X201B,Congenital Aortic Valve Abnormality,CTV3
X201F,Congenital Tricuspid Regurgitation,CTV3
X201H,Congenital Tricuspid Valve Abnormality,CTV3
X201M,Congenital Pulmonary Regurgitation,CTV3
X201W,Congestive Obstructive Cardiomyopathy,CTV3
X201X,Fatty Degeneration Heart,CTV3
X201Y,Hypertrophic Cardiomyopathy,CTV3
X201Z,Secondary Dilated Cardiomyopathy,CTV3
X201a,Post-Myocarditic Cardiomyopathy,CTV3
X201b,Cardiomyopathy In The Puerperium,CTV3
X201c,Familial Dilated Cardiomyopathy,CTV3
X201d,Restrictive Cardiomyopathy Without Endomyocardial Fibrosis,CTV3
X201e,Familial Restrictive Cardiomyopathy,CTV3
X201f,Specific Heart Muscle Disorder,CTV3
X201g,Chronic Myocardial Disorder Due To Chemical/External Agent,CTV3
X201h,Drug-Induced Specific Heart Muscle Disorder,CTV3
X202k,Heart Failure As A Complication Of Care,CTV3
X202k,Heart Failure As A Complication Of Care,CTV3
X202l,Right Ventricular Failure,CTV3
X202l,Right Ventricular Failure,CTV3
X202q,Mural Thrombus,CTV3
X202r,Post-Infarction Mural Thrombus,CTV3
X202s,Intracardiac Thrombosis In Low Output State,CTV3
X203E,Chronic Cor Pulmonale,CTV3
X203E,Chronic Cor Pulmonale,CTV3
X203H,Eisenmenger's Syndrome,CTV3
X203e,Coronary Artery Stenosis,CTV3
X203k,Coronary Embolus,CTV3
X203v,Coronary Artery Thrombosis,CTV3
X203v,Coronary Artery Thrombosis,CTV3
X204f,Coronary Artery Dissection,CTV3
X204q,Coronary Artery Rupture,CTV3
X204x,Coronary Artery Perforation,CTV3
X205P,Coronary Steal Syndrome,CTV3
X207c,Congenital Abnormality Of Great Veins And Coronary Sinus,CTV3
X40AV,Congenital Heart Disease In Pregnancy,CTV3
X708p,Severe Scapuloperoneal Muscular Dystrophy Wth Cardiomyopathy,CTV3
X70MZ,Syphilitic Coronary Artery Disease,CTV3
X776w,Right Ventricular Fibromuscular Infundibular Stenosis,CTV3
X776x,Right Ventricular Muscular Infundibular Stenosis,CTV3
X777h,Bicuspid Doming Of Aortic Cusp,CTV3
X778Q,Coronary Artery Occluded,CTV3
X778W,Coronary Graft Stenosis,CTV3
X778X,Coronary Graft Occluded,CTV3
X778j,Aortic Root Congenital Abnormality,CTV3
X77tW,Congenital Heart Disease,CTV3
X77tX,Fusion Of Tricuspid Valve Cusps Nec,CTV3
X77tY,Congenital Insufficiency Of Heart Valve Nec,CTV3
X77tZ,Hypoplasia Of Heart Nos,CTV3
X77ta,"Congenital Heart Disease, Septal And Bulbar Anomalies",CTV3
X77td,Congenital Cardiac Rotation,CTV3
X77th,Congenital Abnormality Of Relationship Of Cardiac Component,CTV3
X77ti,Abnormal Relationship Of Right Ventricle To Left Ventricle,CTV3
X77tj,Criss-Cross Heart,CTV3
X77tk,Abnormal Relationship Of Aortic Orifice To Pulmonary Orifice,CTV3
X77tl,Mirror-Imaged Heart,CTV3
X77tm,Congenital Abnormality Of Cardiac Connection,CTV3
X77to,Abnormal Atrioventricular Connection,CTV3
X77tp,Abnormal Atrioventricular Connection - Biventricular,CTV3
X77tq,Cor Triloculare Biventriculare,CTV3
X77tr,Discordant Atrioventricular Connection,CTV3
X77tt,Ambiguous Atrioventricular Connection,CTV3
X77tu,Absent Atrioventricular Connection With Straddling Valve,CTV3
X77tv,Abnormal Atrioventricular Connection - Univentricular,CTV3
X77tw,Double Inlet Ventricle,CTV3
X77tx,Double Inlet Right Ventricle,CTV3
X77ty,Double Inlet Left Ventricle,CTV3
X77tz,Double Inlet To Ventricle Of Indeterminate Morphology,CTV3
X77u0,Absent Right Sided Atrioventricular Connection,CTV3
X77u1,Left Sided Atrium Connecting To Left Ventricle,CTV3
X77u2,Left Sided Atrium Connecting To Right Ventricle,CTV3
X77u3,Left Sided Atrium Connecting To Both Ventricles,CTV3
X77u4,Lt Side Atrium Connecting Ventricle Indeterminate Morphology,CTV3
X77u5,Absent Left Sided Atrioventricular Connection,CTV3
X77u6,Right Sided Atrium Connecting To Right Ventricle,CTV3
X77u7,Right Sided Atrium Connecting To Both Ventricles,CTV3
X77u8,Rt Sided Atrium Connectng Ventricle Indeterminate Morphology,CTV3
X77u9,Abnormal Ventriculoarterial Connection,CTV3
X77uB,Transposition Of Aorta,CTV3
X77uB,Transposition Of Aorta,CTV3
X77uC,Discordt Ventric/Arterial Connct + Concordt Atriovent Connct,CTV3
X77uE,Double Outlet Rt Ventricle + Subaort Ventriculr Septl Defect,CTV3
X77uF,Double Outlet Rt Vent + Noncommitted Ventriculr Septl Defect,CTV3
X77uG,Double Outlet Rt Vent + Doubly Commit Ventric Septal Defect,CTV3
X77uH,Double Outlet Left Ventricle,CTV3
X77uI,Double Outlet From Ventricle Of Indeterminate Morphology,CTV3
X77uJ,Single Outlet Ventriculoarterial Connection,CTV3
X77uL,Solitary Aortic Trunk With Pulmonary Atresia,CTV3
X77uM,Solitary Pulmonary Trunk With Aortic Atresia,CTV3
X77uN,Solitary Arterial Trunk,CTV3
X77uV,Anomalous Insertion Right Superior Vena Cava To Left Atrium,CTV3
X77uX,Laevoatrial Cardinal Vein,CTV3
X77uY,Absent Bridging Vein,CTV3
X77uf,Inferior Vena Cava Connecting To Morphological Left Atrium,CTV3
X77ug,Inferior Vena Cava Connecting To Coronary Sinus,CTV3
X77uj,Pulmonary Vein Abnormality,CTV3
X77uk,Anomalous Termination Of Right Pulmonary Vein,CTV3
X77ul,Anomalous Pulmonary Venous Connection,CTV3
X77um,Obstructed Pulmonary Venous Connection,CTV3
X77un,Congenital Pulmonary Vein Stenosis,CTV3
X77uo,Coronary Sinus Abnormality,CTV3
X77up,Coronary Sinus Defect In Left Atrium,CTV3
X77uq,Absent Coronary Sinus,CTV3
X77ur,Coronary Sinus Orifice Atresia,CTV3
X77us,Congenital Coronary Sinus Stenosis,CTV3
X77ut,Coronary Sinus To Left Ventricle Fistula,CTV3
X77uu,Congenital Aneurysm Of Coronary Sinus,CTV3
X77uv,Ductus Venosus Abnormality,CTV3
X77uw,Patent Ductus Venosus,CTV3
X77uy,Abnormal Connection Of Hepatic Vein To Atrium,CTV3
X77uz,Congenital Abnormality Of Atria And Atrial Septum,CTV3
X77v0,Isomerism Of Atrial Appendages,CTV3
X77v1,Isomerism Of Right Appendage,CTV3
X77v2,Isomerism Of Left Appendage,CTV3
X77v3,Mirror Imaged Atria,CTV3
X77v6,Obstructive Eustachian Valve,CTV3
X77v7,Prolapse Of Eustachian Valve,CTV3
X77v8,Anomalous Valve Of Coronary Sinus,CTV3
X77v9,Filigreed Network Of Venous Valves,CTV3
X77vB,Right Atrial Appendage Absent,CTV3
X77vC,Right Atrial Appendage - Left - Juxtaposition,CTV3
X77vE,Right Atrial Endocardial Fibroelastosis,CTV3
X77vF,Right Atrial Hypoplasia,CTV3
X77vK,Divided Left Atrium,CTV3
X77vL,Supramitral Left Atrial Ring,CTV3
X77vN,Left Atrial Appendage Absent,CTV3
X77vO,Left Atrial Appendage - Right - Juxtaposition,CTV3
X77vQ,Left Atrial Endocardial Fibroelastosis,CTV3
X77vR,Left Atrial Hypoplasia,CTV3
X77vW,Premature Closure Of Foramen Ovale,CTV3
X77vX,Foramen Ovale Valvar Aneurysm,CTV3
X77va,Interauricular Septal Defect,CTV3
X77vc,Auricular Septal Defect Nos,CTV3
X77vd,Sinus Venosus Defect,CTV3
X77ve,Sinus Venosus Defect With Overriding Superior Vena Cava,CTV3
X77vf,Sinus Venosus Defect With Overriding Inferior Vena Cava,CTV3
X77vi,Atrioventricular Septal Defect - Isolated Atrial Component,CTV3
X77vj,Cong Abnorm Atrioventricular Valves & Av Septal Defect,CTV3
X77vn,Tricuspid Leaflet Dysplasia,CTV3
X77vo,Tricuspid Annulus Hypoplasia,CTV3
X77vp,Dilatation Of Tricuspid Annulus,CTV3
X77vr,Overriding Tricuspid Valve,CTV3
X77vs,Straddling Tricuspid Valve,CTV3
X77vu,Absent Tricuspid Leaflet,CTV3
X77vv,Double Orifice Of Tricuspid Valve,CTV3
X77vx,True Cleft Of Tricuspid Leaflet,CTV3
X77vz,Accessory Tissue On Tricuspid Leaflet,CTV3
X77w1,Arcade Abnormality Of Tricuspid Chordae Tendinae,CTV3
X77w2,Tricuspid Chordae Tendinae Too Short,CTV3
X77w3,Tricuspid Chordae Tendinae Too Long,CTV3
X77w4,Tricuspid Chordae Tendinae To Outlet Septum,CTV3
X77w6,Parachute Malformation Of Tricuspid Valve,CTV3
X77w7,Absent Tricuspid Papillary Muscle,CTV3
X77w8,Fused Tricuspid Papillary Muscle,CTV3
X77w9,Hypoplastic Tricuspid Papillary Muscle,CTV3
X77wB,Mitral Atresia,CTV3
X77wD,Mitral Valve Dysplasia,CTV3
X77wE,Mitral Leaflet Dysplasia,CTV3
X77wF,Mitral Valve Hypoplasia,CTV3
X77wH,Overriding Mitral Valve,CTV3
X77wJ,Straddling Mitral Valve,CTV3
X77wM,Absent Mitral Leaflets,CTV3
X77wN,Double Orifice Of Mitral Valve,CTV3
X77wO,Ebstein-Like Downward Displacement Of Mitral Valve,CTV3
X77wQ,True Cleft Of Mitral Leaflet,CTV3
X77wS,Anterior Leaflet Of Mitral Valve Attached To Septum,CTV3
X77wT,Accessory Tissue On Mitral Leaflet,CTV3
X77wV,Arcade Abnormality Of Mitral Chordae Tendinae,CTV3
X77wZ,Absent Mitral Papillary Muscle,CTV3
X77wa,Fused Mitral Papillary Muscles,CTV3
X77wb,Hypoplastic Mitral Papillary Muscle,CTV3
X77wc,Atrioventricular Septal Defect & Common Atriovent Junction,CTV3
X77we,Atrioventricular Septal Defect: Isol Ventricular Component,CTV3
X77wf,Atrioventriculr Sept Defect: Atrial & Ventricular Components,CTV3
X77wg,Atrioventricular Septal Defect - Ventricular Component,CTV3
X77wh,Atriovent Sept Def - Vent Comp Under Sup Bridging Leaflet,CTV3
X77wi,Atrioventricular Septal Defect - Rastelli A,CTV3
X77wj,Atrioventricular Septal Defect - Rastelli B,CTV3
X77wk,Atrioventricular Septal Defect - Rastelli C,CTV3
X77wl,Atriovent Sept Def - Vent Comp Under Inf Bridging Leaflet,CTV3
X77wm,Malaligned Atrial Septum,CTV3
X77wn,Double Outlet Right Atrium,CTV3
X77wo,Double Outlet Left Atrium,CTV3
X77wr,Atresia Of Common Atrioventricular Valve,CTV3
X77ws,Imperforate Common Atrioventricular Valve,CTV3
X77wt,Hypoplasia Of Common Atrioventricular Valve,CTV3
X77wu,Dysplasia Of Common Atrioventricular Valve,CTV3
X77ww,Common Atrioventricular Valve Limited To One Ventricle,CTV3
X77wx,Dilatation Of Common Atrioventricular Valve Annulus,CTV3
X77wy,Common Atrioventricular Valve Stenosis,CTV3
X77wz,Common Atrioventricular Valve Leaflet Abnormality,CTV3
X77x0,Common Atrioventricular Valve Prolapse,CTV3
X77x1,True Cleft Of Common Atrioventricular Valve Leaflet,CTV3
X77x2,Accessory Tissue On Common Atrioventricular Valve Leaflet,CTV3
X77x3,Double Orifice Of Common Atrioventricular Valve,CTV3
X77x4,Triple Orifice Lt Vent Component Com Av Valve,CTV3
X77x5,Ebstein's Anomaly Of Common Atrioventricular Valve,CTV3
X77x7,Common Atrioventricular Valve Chordae Too Short,CTV3
X77x8,Common Atrioventricular Valve Chordae Too Long,CTV3
X77x9,Common Atrioventricular Valve Chordae To Outlet Septum,CTV3
X77xA,Arcade Abnormality Of Common Atrioventricular Valve Chordae,CTV3
X77xC,Parachute Malformation Of Common Atrioventricular Valve,CTV3
X77xD,Absent Common Atrioventricular Valve Papillary Muscle,CTV3
X77xE,Fused Common Atrioventricular Valve Papillary Muscle,CTV3
X77xF,Hypoplastic Common Atrioventricular Valve Papillary Muscle,CTV3
X77xH,Right Atrioventricular Valve Atresia,CTV3
X77xI,Imperforate Right Atrioventricular Valve,CTV3
X77xJ,Right Atrioventricular Valve Dysplasia,CTV3
X77xK,Right Atrioventricular Valve Hypoplasia,CTV3
X77xM,Overriding Right Atrioventricular Valve,CTV3
X77xP,Straddling Right Atrioventricular Valve,CTV3
X77xR,Absent Right Atrioventricular Valve Leaflets,CTV3
X77xS,Double Orifice Of Right Atrioventricular Valve,CTV3
X77xT,Ebstein's Anomaly Of Right Atrioventricular Valve,CTV3
X77xV,True Cleft Of Right Atrioventricular Valve Leaflet,CTV3
X77xW,Accessory Tissue On Right Atrioventricular Valve Leaflet,CTV3
X77xX,Right Atrioventricular Valve Leaflet Dysplasia,CTV3
X77xb,Right Atrioventricular Valve Chordae To Outlet Septum,CTV3
X77xc,Arcade Abnormality Of Right Atrioventricular Valve Chordae,CTV3
X77xe,Parachute Malformation Of Right Atrioventricular Valve,CTV3
X77xf,Absent Right Atrioventricular Valve Papillary Muscle,CTV3
X77xg,Fused Right Atrioventricular Valve Papillary Muscles,CTV3
X77xh,Hypoplastic Right Atrioventricular Valve Papillary Muscle,CTV3
X77xj,Left Atrioventricular Valve Atresia,CTV3
X77xk,Imperforate Left Atrioventricular Valve,CTV3
X77xl,Left Atrioventricular Valve Dysplasia,CTV3
X77xm,Left Atrioventricular Valve Hypoplasia,CTV3
X77xo,Overriding Left Atrioventricular Valve,CTV3
X77xr,Straddling Left Atrioventricular Valve,CTV3
X77xt,Absent Left Atrioventricular Valve Leaflets,CTV3
X77xu,Double Orifice Of Left Atrioventricular Valve,CTV3
X77xv,Ebstein's Anomaly Of Left Atrioventricular Valve,CTV3
X77xx,True Cleft Of Left Atrioventricular Valve Leaflet,CTV3
X77xy,Accessory Tissue On Left Atrioventricular Valve Leaflet,CTV3
X77xz,Left Atrioventricular Valve Leaflet Dysplasia,CTV3
X77y3,Left Atrioventricular Valve Chordae To Outlet Septum,CTV3
X77y4,Arcade Abnormality Of Left Atrioventricular Valve Chordae,CTV3
X77y6,Parachute Malformation Of Left Atrioventricular Valve,CTV3
X77y7,Absent Left Atrioventricular Valve Papillary Muscle,CTV3
X77y8,Fused Left Atrioventricular Valve Papillary Muscles,CTV3
X77y9,Hypoplastic Left Atrioventricular Valve Papillary Muscle,CTV3
X77yA,Congenital Abnormality Of Ventricles And Ventricular Septum,CTV3
X77yB,Tetralogy Of Fallot With Pulmonary Stenosis,CTV3
X77yC,Tetralogy Of Fallot With Pulmonary Atresia,CTV3
X77yD,Dextraposition Of Aorta In Fallot's Tetralogy,CTV3
X77yD,Dextraposition Of Aorta In Fallot's Tetralogy,CTV3
X77yE,Ventricular Septal Defect In Fallot's Tetralogy,CTV3
X77yE,Ventricular Septal Defect In Fallot's Tetralogy,CTV3
X77yG,Right Ventricular Hypoplasia,CTV3
X77yH,Diffuse Hypoplasia Of Right Ventricle,CTV3
X77yI,Hyoplasia Of Right Ventricular Inflow Tract,CTV3
X77yJ,Hypoplasia Of Right Ventricular Outflow Tract,CTV3
X77yK,Hypoplasia Rt Vent Outflow Tract And Trabecular Area,CTV3
X77yN,Primary Right Ventricular Endocardial Fibroelastosis,CTV3
X77yO,Two Chambered Right Ventricle,CTV3
X77yP,Congenital Right Ventricular Diverticulum,CTV3
X77yQ,Congenital Right Ventricular Aneurysm,CTV3
X77yR,Arrythmogenic Right Ventricular Dysplasia,CTV3
X77yS,Right Ventricular Outflow Tract Abnormality,CTV3
X77yT,Right Ventricular Outflow Tract Obstruction,CTV3
X77yU,Right Ventricular Outflow Obstruction - Localised,CTV3
X77yV,Right Ventricular Outflow Obstruction - Tubular,CTV3
X77yW,Right Ventricular Outflow Tract Atresia,CTV3
X77yX,Right Ventricular Outflow Tract Absent,CTV3
X77yZ,Left Ventricular Hypoplasia,CTV3
X77ya,Diffuse Hypoplasia Of Left Ventricle,CTV3
X77yb,Hyoplasia Of Left Ventricular Inflow Tract,CTV3
X77yc,Hypoplasia Of Left Ventricular Outflow Tract,CTV3
X77yd,Hypoplasia Lt Ventricular Outflow Tract And Trabecular Area,CTV3
X77yg,Abnormal Left Ventricular Muscle Band,CTV3
X77yh,Primary Left Ventricular Endocardial Fibroelastosis,CTV3
X77yi,Congenital Left Ventricular Aneurysm,CTV3
X77yj,Left Ventricular Outflow Tract Abnormality,CTV3
X77yk,Left Ventricular Outflow Tract Obstruction,CTV3
X77yl,Left Ventricular Outflow Tract Atresia,CTV3
X77ym,Indeterminate Ventricular Outflow Tract Obstruction,CTV3
X77yo,Multiple Ventricular Septal Defects,CTV3
X77yp,Restrictive Ventricular Septal Defect,CTV3
X77yq,Perimembranous Ventricular Septal Defect,CTV3
X77yr,Perimembr Vent Sept Def Extension To Rt Ventricular Inlet,CTV3
X77ys,Perimemb Vent Sep Def - Extens Rt Vent Trabecular Component,CTV3
X77yt,Perimembr Vent Sept Def - Extension Rt Ventricular Outlet,CTV3
